#  im_file        filter  tile  dither  sky_level   FWHM
# Tile 1
/Volumes/RAID/Magellanic_stream/DECam/20140809/pipeline/images/ms_t2_d11_z.fits   z    2    11    8887.6    300.0       3.76
/Volumes/RAID/Magellanic_stream/DECam/20140809/pipeline/images/ms_t2_d12_z.fits   z    2    12    8774.2    300.0       4.35
/Volumes/RAID/Magellanic_stream/DECam/20140809/pipeline/images/ms_t2_d13_z.fits   z    2    13    8542.7    300.0       4.62
/Volumes/RAID/Magellanic_stream/DECam/20140809/pipeline/images/ms_t2_d14_z.fits   z    2    14    8341.9    300.0       4.42
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t2_d1_z.fits    z    2    1     8707.3    400.0       6.23 
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t2_d2_z.fits    z    2    2     8714.3    400.0       7.04 
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t2_d3_z.fits    z    2    3     8690.5    400.0       6.89 
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t2_d4_z.fits    z    2    4     8748.9    400.0       6.61 
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t2_d5_z.fits    z    2    5     8873.4    400.0       6.67 
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t2_d6_z.fits    z    2    6     9500.8    400.0       6.66
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t2_d7_z.fits    z    2    7     10017.5   400.0       6.97
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t2_d8_z.fits    z    2    8     10035.4   400.0       7.26
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t2_d9_z.fits    z    2    9     9837.8    400.0       7.73
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t2_d10_z.fits   z    2    10    9630.7    400.0       6.67
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t2_d11_z.fits   z    2    11    27048.8   400.0       4.90
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t2_d12_z.fits   z    2    12    21613.1   400.0       5.17
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t2_d1_i.fits    i    2    1     64149.5   600.0       99.00
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t2_d2_i.fits    i    2    2     42433.9   600.0       99.00
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t2_d3_i.fits    i    2    3     21114.7   300.0       5.54
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t2_d4_i.fits    i    2    4     15620.3   300.0       5.33
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t2_d5_i.fits    i    2    5     21673.1   300.0       5.66
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t2_d6_i.fits    i    2    6     25838.1   300.0       5.24
# Tile 3
# FILE  FILTER  TILE  DITHER  SKY_LEVEL  EXPTIME	FWHM
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t3_d1_i.fits    i    3    1    8055.9     600.0	9.32
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t3_d2_i.fits    i    3    2    7178.5     600.0       7.69
