Index,HIERARCH ESO OBS PROG ID,HIERARCH ESO OBS NAME,HIERARCH ESO INS FILT1 NAME,HIERARCH ESO DET DIT,HIERARCH ESO DET NDIT,HIERARCH ESO TPL ID,HIERARCH ESO TPL NEXP,HIERARCH ESO TPL EXPNO,JITTR_ID,NJITTER,JITTER_I,ESOGRADE,RA,DEC,FWHM,Filename
299,098.B-0510(A),MS_DV6_V5_OB27,Ks,7.0,4,VIRCAM_img_obs_tile6,18,4,Jitter3u,3,1,A,18.233625,-47.4012,0.65212578,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160919_00196_st.fit
300,098.B-0510(A),MS_DV6_V5_OB27,Ks,7.0,4,VIRCAM_img_obs_tile6,18,7,Jitter3u,3,1,A,18.368704,-47.40113,0.7867328,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160919_00199_st.fit
301,098.B-0510(A),MS_DV6_V5_OB27,Ks,7.0,4,VIRCAM_img_obs_tile6,18,10,Jitter3u,3,1,A,18.369425,-47.58414,0.73204482,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160919_00202_st.fit
302,098.B-0510(A),MS_DV6_V5_OB27,Ks,7.0,4,VIRCAM_img_obs_tile6,18,13,Jitter3u,3,1,A,18.233646,-47.5844,0.77115468,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160919_00205_st.fit
303,098.B-0510(A),MS_DV6_V5_OB27,Ks,7.0,4,VIRCAM_img_obs_tile6,18,16,Jitter3u,3,1,A,18.097625,-47.58431,0.78181776,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160919_00208_st.fit
304,098.B-0510(A),MS_DV3_V5_OB28,Ks,7.0,4,VIRCAM_img_obs_tile6,18,1,Jitter3u,3,1,A,5.498654,-51.09982,0.74888264,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160919_00211_st.fit
305,098.B-0510(A),MS_DV3_V5_OB28,Ks,7.0,4,VIRCAM_img_obs_tile6,18,4,Jitter3u,3,1,A,5.644779,-51.0999,0.74937224,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160919_00214_st.fit
306,098.B-0510(A),MS_DV3_V5_OB28,Ks,7.0,4,VIRCAM_img_obs_tile6,18,7,Jitter3u,3,1,A,5.790337,-51.09982,0.64484978,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160919_00217_st.fit
307,098.B-0510(A),MS_DV3_V5_OB28,Ks,7.0,4,VIRCAM_img_obs_tile6,18,10,Jitter3u,3,1,A,5.791225,-51.28281,0.75188246,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160919_00220_st.fit
308,098.B-0510(A),MS_DV3_V5_OB28,Ks,7.0,4,VIRCAM_img_obs_tile6,18,13,Jitter3u,3,1,A,5.6448,-51.2831,0.76618626,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160919_00223_st.fit
309,098.B-0510(A),MS_DV3_V5_OB28,Ks,7.0,4,VIRCAM_img_obs_tile6,18,16,Jitter3u,3,1,A,5.498083,-51.283,0.74641152,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160919_00226_st.fit
310,098.B-0510(A),MS_DV4_V5_OB28,Ks,7.0,4,VIRCAM_img_obs_tile6,18,1,Jitter3u,3,1,A,13.288396,-49.42403,0.74147982,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160919_00229_st.fit
311,098.B-0510(A),MS_DV4_V5_OB28,Ks,7.0,4,VIRCAM_img_obs_tile6,18,4,Jitter3u,3,1,A,13.429454,-49.4241,0.75041808,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160919_00232_st.fit
312,098.B-0510(A),MS_DV4_V5_OB28,Ks,7.0,4,VIRCAM_img_obs_tile6,18,7,Jitter3u,3,1,A,13.569996,-49.42402,0.78662842,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160919_00235_st.fit
313,098.B-0510(A),MS_DV4_V5_OB28,Ks,7.0,4,VIRCAM_img_obs_tile6,18,10,Jitter3u,3,1,A,13.5708,-49.60702,0.80333738,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160919_00238_st.fit
314,098.B-0510(A),MS_DV4_V5_OB28,Ks,7.0,4,VIRCAM_img_obs_tile6,18,13,Jitter3u,3,1,A,13.429475,-49.6073,0.69925012,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160919_00241_st.fit
315,098.B-0510(A),MS_DV4_V5_OB28,Ks,7.0,4,VIRCAM_img_obs_tile6,18,16,Jitter3u,3,1,A,13.287875,-49.6072,0.78435416,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160919_00244_st.fit
316,098.B-0510(A),MS_DV6_V5_OB28,Ks,7.0,4,VIRCAM_img_obs_tile6,18,1,Jitter3u,3,1,A,18.098092,-47.40113,0.78484648,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160919_00247_st.fit
317,098.B-0510(A),MS_DV6_V5_OB28,Ks,7.0,4,VIRCAM_img_obs_tile6,18,4,Jitter3u,3,1,A,18.233625,-47.4012,0.79017428,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160919_00250_st.fit
318,098.B-0510(A),MS_DV6_V5_OB28,Ks,7.0,4,VIRCAM_img_obs_tile6,18,7,Jitter3u,3,1,A,18.368704,-47.40113,0.84026206,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160919_00253_st.fit
319,098.B-0510(A),MS_DV6_V5_OB28,Ks,7.0,4,VIRCAM_img_obs_tile6,18,10,Jitter3u,3,1,A,18.369425,-47.58414,0.84417172,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160919_00256_st.fit
320,098.B-0510(A),MS_DV6_V5_OB28,Ks,7.0,4,VIRCAM_img_obs_tile6,18,13,Jitter3u,3,1,A,18.233646,-47.5844,0.76897698,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160919_00259_st.fit
321,098.B-0510(A),MS_DV6_V5_OB28,Ks,7.0,4,VIRCAM_img_obs_tile6,18,16,Jitter3u,3,1,A,18.097625,-47.58431,0.84885726,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160919_00262_st.fit
322,098.B-0510(A),MS_DV1_V5_OB3,Ks,7.0,4,VIRCAM_img_obs_tile6,18,1,Jitter3u,3,1,C,351.377896,-53.28692,0.93256492,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00067_st.fit
323,098.B-0510(A),MS_DV1_V5_OB3,Ks,7.0,4,VIRCAM_img_obs_tile6,18,4,Jitter3u,3,1,C,351.531417,-53.287,0.94934222,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00070_st.fit
324,098.B-0510(A),MS_DV1_V5_OB3,Ks,7.0,4,VIRCAM_img_obs_tile6,18,7,Jitter3u,3,1,C,351.684292,-53.28691,0.95258378,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00073_st.fit
325,098.B-0510(A),MS_DV1_V5_OB3,Ks,7.0,4,VIRCAM_img_obs_tile6,18,10,Jitter3u,3,1,C,351.6853,-53.46988,0.9729151,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00076_st.fit
326,098.B-0510(A),MS_DV1_V5_OB3,Ks,7.0,4,VIRCAM_img_obs_tile6,18,13,Jitter3u,3,1,C,351.531446,-53.4702,1.03772284,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00079_st.fit
327,098.B-0510(A),MS_DV1_V5_OB3,Ks,7.0,4,VIRCAM_img_obs_tile6,18,16,Jitter3u,3,1,C,351.37725,-53.47009,0.93358492,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00082_st.fit
328,098.B-0510(A),MS_DV2_V5_OB3,Ks,7.0,4,VIRCAM_img_obs_tile6,18,1,Jitter3u,3,1,C,358.290867,-52.43722,0.95109662,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00085_st.fit
329,098.B-0510(A),MS_DV2_V5_OB3,Ks,7.0,4,VIRCAM_img_obs_tile6,18,4,Jitter3u,3,1,C,358.4414,-52.4373,0.90375502,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00088_st.fit
330,098.B-0510(A),MS_DV2_V5_OB3,Ks,7.0,4,VIRCAM_img_obs_tile6,18,7,Jitter3u,3,1,C,358.591321,-52.43721,0.97570854,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00091_st.fit
331,098.B-0510(A),MS_DV2_V5_OB3,Ks,7.0,4,VIRCAM_img_obs_tile6,18,10,Jitter3u,3,1,C,358.592283,-52.62019,0.95003922,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00094_st.fit
332,098.B-0510(A),MS_DV2_V5_OB3,Ks,7.0,4,VIRCAM_img_obs_tile6,18,13,Jitter3u,3,1,C,358.441425,-52.6205,0.8449238,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00097_st.fit
333,098.B-0510(A),MS_DV2_V5_OB3,Ks,7.0,4,VIRCAM_img_obs_tile6,18,16,Jitter3u,3,1,C,358.29025,-52.6204,0.85885768,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00100_st.fit
334,098.B-0510(A),MS_DV1_V5_OB4,Ks,7.0,4,VIRCAM_img_obs_tile6,18,1,Jitter3u,3,1,C,351.377896,-53.28692,0.73180104,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00103_st.fit
335,098.B-0510(A),MS_DV1_V5_OB4,Ks,7.0,4,VIRCAM_img_obs_tile6,18,4,Jitter3u,3,1,C,351.531417,-53.287,0.81491234,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00106_st.fit
336,098.B-0510(A),MS_DV1_V5_OB4,Ks,7.0,4,VIRCAM_img_obs_tile6,18,7,Jitter3u,3,1,C,351.684292,-53.28691,0.95149986,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00109_st.fit
337,098.B-0510(A),MS_DV1_V5_OB4,Ks,7.0,4,VIRCAM_img_obs_tile6,18,10,Jitter3u,3,1,C,351.6853,-53.46988,1.01933394,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00112_st.fit
338,098.B-0510(A),MS_DV1_V5_OB4,Ks,7.0,4,VIRCAM_img_obs_tile6,18,13,Jitter3u,3,1,C,351.531446,-53.4702,1.12196634,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00115_st.fit
339,098.B-0510(A),MS_DV1_V5_OB4,Ks,7.0,4,VIRCAM_img_obs_tile6,18,16,Jitter3u,3,1,C,351.37725,-53.47009,1.0977461,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00118_st.fit
340,098.B-0510(A),MS_DV2_V5_OB4,Ks,7.0,4,VIRCAM_img_obs_tile6,18,1,Jitter3u,3,1,C,358.290867,-52.43722,0.92448312,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00121_st.fit
341,098.B-0510(A),MS_DV2_V5_OB4,Ks,7.0,4,VIRCAM_img_obs_tile6,18,4,Jitter3u,3,1,C,358.4414,-52.4373,0.91013648,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00124_st.fit
342,098.B-0510(A),MS_DV2_V5_OB4,Ks,7.0,4,VIRCAM_img_obs_tile6,18,7,Jitter3u,3,1,C,358.591321,-52.43721,0.85033762,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00127_st.fit
343,098.B-0510(A),MS_DV2_V5_OB4,Ks,7.0,4,VIRCAM_img_obs_tile6,18,10,Jitter3u,3,1,C,358.592283,-52.62019,0.80204062,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00130_st.fit
344,098.B-0510(A),MS_DV2_V5_OB4,Ks,7.0,4,VIRCAM_img_obs_tile6,18,13,Jitter3u,3,1,C,358.441425,-52.6205,0.79696646,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00133_st.fit
345,098.B-0510(A),MS_DV2_V5_OB4,Ks,7.0,4,VIRCAM_img_obs_tile6,18,16,Jitter3u,3,1,C,358.29025,-52.6204,0.7637148,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00136_st.fit
346,098.B-0510(A),MS_DV4_V5_OB54,Ks,7.0,4,VIRCAM_img_obs_tile6,18,1,Jitter3u,3,1,B,13.288396,-49.42403,0.76582484,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00241_st.fit
347,098.B-0510(A),MS_DV4_V5_OB54,Ks,7.0,4,VIRCAM_img_obs_tile6,18,4,Jitter3u,3,1,B,13.429454,-49.4241,0.77432042,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00244_st.fit
348,098.B-0510(A),MS_DV4_V5_OB54,Ks,7.0,4,VIRCAM_img_obs_tile6,18,7,Jitter3u,3,1,B,13.569996,-49.42402,0.84963858,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00247_st.fit
349,098.B-0510(A),MS_DV4_V5_OB54,Ks,7.0,4,VIRCAM_img_obs_tile6,18,10,Jitter3u,3,1,B,13.5708,-49.60702,0.8586751,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00250_st.fit
350,098.B-0510(A),MS_DV4_V5_OB54,Ks,7.0,4,VIRCAM_img_obs_tile6,18,13,Jitter3u,3,1,B,13.429475,-49.6073,0.87201126,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00253_st.fit
351,098.B-0510(A),MS_DV4_V5_OB54,Ks,7.0,4,VIRCAM_img_obs_tile6,18,16,Jitter3u,3,1,B,13.287875,-49.6072,0.91120986,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00256_st.fit
352,098.B-0510(A),MS_DV6_V5_OB54,Ks,7.0,4,VIRCAM_img_obs_tile6,18,1,Jitter3u,3,1,B,18.098092,-47.40113,0.95374216,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00259_st.fit
353,098.B-0510(A),MS_DV6_V5_OB54,Ks,7.0,4,VIRCAM_img_obs_tile6,18,4,Jitter3u,3,1,B,18.233625,-47.4012,0.95943342,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00262_st.fit
354,098.B-0510(A),MS_DV6_V5_OB54,Ks,7.0,4,VIRCAM_img_obs_tile6,18,7,Jitter3u,3,1,B,18.368704,-47.40113,0.93806748,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00265_st.fit
355,098.B-0510(A),MS_DV6_V5_OB54,Ks,7.0,4,VIRCAM_img_obs_tile6,18,10,Jitter3u,3,1,B,18.369425,-47.58414,0.8540511,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00268_st.fit
356,098.B-0510(A),MS_DV6_V5_OB54,Ks,7.0,4,VIRCAM_img_obs_tile6,18,13,Jitter3u,3,1,B,18.233646,-47.5844,0.85539206,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00271_st.fit
357,098.B-0510(A),MS_DV6_V5_OB54,Ks,7.0,4,VIRCAM_img_obs_tile6,18,16,Jitter3u,3,1,B,18.097625,-47.58431,0.95113674,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00274_st.fit
358,098.B-0510(A),MS_DV3_V5_OB55,Ks,7.0,4,VIRCAM_img_obs_tile6,18,1,Jitter3u,3,1,B,5.498654,-51.09982,0.9528976,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00277_st.fit
359,098.B-0510(A),MS_DV3_V5_OB55,Ks,7.0,4,VIRCAM_img_obs_tile6,18,4,Jitter3u,3,1,B,5.644779,-51.0999,0.86546932,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00280_st.fit
360,098.B-0510(A),MS_DV3_V5_OB55,Ks,7.0,4,VIRCAM_img_obs_tile6,18,7,Jitter3u,3,1,B,5.790337,-51.09982,0.92736428,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00283_st.fit
361,098.B-0510(A),MS_DV3_V5_OB55,Ks,7.0,4,VIRCAM_img_obs_tile6,18,10,Jitter3u,3,1,B,5.791225,-51.28281,0.90488926,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00286_st.fit
362,098.B-0510(A),MS_DV3_V5_OB55,Ks,7.0,4,VIRCAM_img_obs_tile6,18,13,Jitter3u,3,1,B,5.6448,-51.2831,0.84423802,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00289_st.fit
363,098.B-0510(A),MS_DV3_V5_OB55,Ks,7.0,4,VIRCAM_img_obs_tile6,18,16,Jitter3u,3,1,B,5.498083,-51.283,0.79763354,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00292_st.fit
364,098.B-0510(A),MS_DV4_V5_OB55,Ks,7.0,4,VIRCAM_img_obs_tile6,18,1,Jitter3u,3,1,B,13.288396,-49.42403,0.83008382,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00295_st.fit
365,098.B-0510(A),MS_DV4_V5_OB55,Ks,7.0,4,VIRCAM_img_obs_tile6,18,4,Jitter3u,3,1,B,13.429454,-49.4241,0.76936254,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00298_st.fit
366,098.B-0510(A),MS_DV4_V5_OB55,Ks,7.0,4,VIRCAM_img_obs_tile6,18,7,Jitter3u,3,1,B,13.569996,-49.42402,0.9082046,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00301_st.fit
367,098.B-0510(A),MS_DV4_V5_OB55,Ks,7.0,4,VIRCAM_img_obs_tile6,18,10,Jitter3u,3,1,B,13.5708,-49.60702,0.90678306,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00304_st.fit
368,098.B-0510(A),MS_DV4_V5_OB55,Ks,7.0,4,VIRCAM_img_obs_tile6,18,13,Jitter3u,3,1,B,13.429475,-49.6073,0.86974516,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00307_st.fit
369,098.B-0510(A),MS_DV4_V5_OB55,Ks,7.0,4,VIRCAM_img_obs_tile6,18,16,Jitter3u,3,1,B,13.287875,-49.6072,0.87508826,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160920_00310_st.fit
370,098.B-0510(A),MS_DV1_V5_OB43,Ks,7.0,4,VIRCAM_img_obs_tile6,18,1,Jitter3u,3,1,A,351.377896,-53.28692,0.74422532,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160921_00119_st.fit
371,098.B-0510(A),MS_DV1_V5_OB43,Ks,7.0,4,VIRCAM_img_obs_tile6,18,4,Jitter3u,3,1,A,351.531417,-53.287,0.7428218,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160921_00122_st.fit
372,098.B-0510(A),MS_DV1_V5_OB43,Ks,7.0,4,VIRCAM_img_obs_tile6,18,7,Jitter3u,3,1,A,351.684292,-53.28691,0.83446948,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160921_00125_st.fit
373,098.B-0510(A),MS_DV1_V5_OB43,Ks,7.0,4,VIRCAM_img_obs_tile6,18,10,Jitter3u,3,1,A,351.6853,-53.46988,0.74115002,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160921_00128_st.fit
374,098.B-0510(A),MS_DV1_V5_OB43,Ks,7.0,4,VIRCAM_img_obs_tile6,18,13,Jitter3u,3,1,A,351.531446,-53.4702,0.6928588,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160921_00131_st.fit
375,098.B-0510(A),MS_DV1_V5_OB43,Ks,7.0,4,VIRCAM_img_obs_tile6,18,16,Jitter3u,3,1,A,351.37725,-53.47009,0.71682302,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160921_00134_st.fit
376,098.B-0510(A),MS_DV2_V5_OB43,Ks,7.0,4,VIRCAM_img_obs_tile6,18,1,Jitter3u,3,1,A,358.290867,-52.43722,0.77378798,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160921_00137_st.fit
377,098.B-0510(A),MS_DV2_V5_OB43,Ks,7.0,4,VIRCAM_img_obs_tile6,18,4,Jitter3u,3,1,A,358.4414,-52.4373,0.8239628,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160921_00140_st.fit
378,098.B-0510(A),MS_DV2_V5_OB43,Ks,7.0,4,VIRCAM_img_obs_tile6,18,7,Jitter3u,3,1,A,358.591321,-52.43721,0.7574452,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160921_00143_st.fit
379,098.B-0510(A),MS_DV2_V5_OB43,Ks,7.0,4,VIRCAM_img_obs_tile6,18,10,Jitter3u,3,1,A,358.592283,-52.62019,0.7564677,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160921_00146_st.fit
380,098.B-0510(A),MS_DV2_V5_OB43,Ks,7.0,4,VIRCAM_img_obs_tile6,18,13,Jitter3u,3,1,A,358.441425,-52.6205,0.78798468,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160921_00149_st.fit
381,098.B-0510(A),MS_DV2_V5_OB43,Ks,7.0,4,VIRCAM_img_obs_tile6,18,16,Jitter3u,3,1,A,358.29025,-52.6204,0.72813414,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160921_00152_st.fit
382,098.B-0510(A),MS_DV1_V5_OB44,Ks,7.0,4,VIRCAM_img_obs_tile6,18,1,Jitter3u,3,1,A,351.377896,-53.28692,0.68712606,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160921_00155_st.fit
383,098.B-0510(A),MS_DV1_V5_OB44,Ks,7.0,4,VIRCAM_img_obs_tile6,18,4,Jitter3u,3,1,A,351.531417,-53.287,0.68523362,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160921_00158_st.fit
384,098.B-0510(A),MS_DV1_V5_OB44,Ks,7.0,4,VIRCAM_img_obs_tile6,18,7,Jitter3u,3,1,A,351.684292,-53.28691,0.7028735,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160921_00161_st.fit
385,098.B-0510(A),MS_DV1_V5_OB44,Ks,7.0,4,VIRCAM_img_obs_tile6,18,10,Jitter3u,3,1,A,351.6853,-53.46988,0.66607666,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160921_00164_st.fit
386,098.B-0510(A),MS_DV1_V5_OB44,Ks,7.0,4,VIRCAM_img_obs_tile6,18,13,Jitter3u,3,1,A,351.531446,-53.4702,0.66680528,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160921_00167_st.fit
387,098.B-0510(A),MS_DV1_V5_OB44,Ks,7.0,4,VIRCAM_img_obs_tile6,18,16,Jitter3u,3,1,A,351.37725,-53.47009,0.62417608,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160921_00170_st.fit
388,098.B-0510(A),MS_DV2_V5_OB44,Ks,7.0,4,VIRCAM_img_obs_tile6,18,1,Jitter3u,3,1,A,358.290867,-52.43722,0.75669856,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160921_00173_st.fit
389,098.B-0510(A),MS_DV2_V5_OB44,Ks,7.0,4,VIRCAM_img_obs_tile6,18,4,Jitter3u,3,1,A,358.4414,-52.4373,0.71789912,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160921_00176_st.fit
390,098.B-0510(A),MS_DV2_V5_OB44,Ks,7.0,4,VIRCAM_img_obs_tile6,18,7,Jitter3u,3,1,A,358.591321,-52.43721,0.6867524,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160921_00179_st.fit
391,098.B-0510(A),MS_DV2_V5_OB44,Ks,7.0,4,VIRCAM_img_obs_tile6,18,10,Jitter3u,3,1,A,358.592283,-52.62019,0.61354292,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160921_00182_st.fit
392,098.B-0510(A),MS_DV2_V5_OB44,Ks,7.0,4,VIRCAM_img_obs_tile6,18,13,Jitter3u,3,1,A,358.441425,-52.6205,0.65279864,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160921_00185_st.fit
393,098.B-0510(A),MS_DV2_V5_OB44,Ks,7.0,4,VIRCAM_img_obs_tile6,18,16,Jitter3u,3,1,A,358.29025,-52.6204,0.64832322,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160921_00188_st.fit
394,098.B-0510(A),MS_DV4_V5_OB2,Ks,7.0,4,VIRCAM_img_obs_tile6,18,1,Jitter3u,3,1,A,13.288396,-49.42403,0.69613402,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160921_00263_st.fit
395,098.B-0510(A),MS_DV4_V5_OB2,Ks,7.0,4,VIRCAM_img_obs_tile6,18,4,Jitter3u,3,1,A,13.429454,-49.4241,0.77280878,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160921_00266_st.fit
396,098.B-0510(A),MS_DV4_V5_OB2,Ks,7.0,4,VIRCAM_img_obs_tile6,18,7,Jitter3u,3,1,A,13.569996,-49.42402,0.72026756,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160921_00269_st.fit
397,098.B-0510(A),MS_DV4_V5_OB2,Ks,7.0,4,VIRCAM_img_obs_tile6,18,10,Jitter3u,3,1,A,13.5708,-49.60702,0.73892302,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160921_00272_st.fit
398,098.B-0510(A),MS_DV4_V5_OB2,Ks,7.0,4,VIRCAM_img_obs_tile6,18,13,Jitter3u,3,1,A,13.429475,-49.6073,0.6241567,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160921_00275_st.fit
399,098.B-0510(A),MS_DV4_V5_OB2,Ks,7.0,4,VIRCAM_img_obs_tile6,18,16,Jitter3u,3,1,A,13.287875,-49.6072,0.69649612,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160921_00278_st.fit
400,098.B-0510(A),MS_DV6_V5_OB2,Ks,7.0,4,VIRCAM_img_obs_tile6,18,1,Jitter3u,3,1,A,18.098092,-47.40113,0.86115336,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160921_00281_st.fit
401,098.B-0510(A),MS_DV6_V5_OB2,Ks,7.0,4,VIRCAM_img_obs_tile6,18,4,Jitter3u,3,1,A,18.233625,-47.4012,0.76578778,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160921_00284_st.fit
402,098.B-0510(A),MS_DV6_V5_OB2,Ks,7.0,4,VIRCAM_img_obs_tile6,18,7,Jitter3u,3,1,A,18.368704,-47.40113,0.76264686,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160921_00287_st.fit
403,098.B-0510(A),MS_DV6_V5_OB2,Ks,7.0,4,VIRCAM_img_obs_tile6,18,10,Jitter3u,3,1,A,18.369425,-47.58414,0.72793762,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160921_00290_st.fit
404,098.B-0510(A),MS_DV6_V5_OB2,Ks,7.0,4,VIRCAM_img_obs_tile6,18,13,Jitter3u,3,1,A,18.233646,-47.5844,0.74531876,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160921_00293_st.fit
